calibration,created,external_uid,finish_time,id,info_0,info_1,info_10,info_11,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_4_4,info_5,info_6,info_7,info_8,info_9,media_url,project_id,task_id,timeout,user_id,user_ip
,2020-08-29T21:09:25.526129,,2020-08-29T21:09:30.267394,36837,,,,,,,,,,,,,,,,,,106,61505,,121.0,
,2020-08-29T21:09:30.409123,,2020-08-29T21:13:49.994775,36838,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,3,Yes,Yes,Street/ Square,,106,61507,,121.0,
,2020-08-29T21:13:50.129472,,2020-08-29T21:14:13.060622,36839,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61509,,121.0,
,2020-08-29T21:14:13.185597,,2020-08-29T21:15:32.171637,36840,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Yes,Other,,106,61511,,121.0,
,2020-08-29T21:15:32.324147,,2020-08-29T21:16:42.950129,36841,Yes,Cannot tell,Other,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,Yes,Not answered,Not answered,,106,61513,,121.0,
,2020-08-29T21:16:43.148006,,2020-08-29T21:17:32.386014,36842,Yes,Cannot tell,Other,Yes,Yes,Yes,Cloth,,,,,Yes,3,Yes,Yes,Other,,106,61515,,121.0,
,2020-08-29T21:17:32.830156,,2020-08-29T21:17:47.283455,36843,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61517,,121.0,
,2020-08-29T21:17:47.417695,,2020-08-29T21:20:03.547253,36844,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Other,,106,61519,,121.0,
,2020-08-29T21:20:03.737516,,2020-08-29T21:21:16.964317,36845,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Not answered,Not answered,,106,61521,,121.0,
,2020-08-29T21:21:17.131942,,2020-08-29T21:21:20.356484,36846,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61523,,121.0,
,2020-08-29T21:21:20.474311,,2020-08-29T21:21:28.348269,36847,,,,,,,,,,,,,,,,,,106,61525,,121.0,
,2020-08-29T21:21:28.532064,,2020-08-29T21:21:36.900047,36848,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61527,,121.0,
,2020-08-29T21:23:52.596287,,2020-08-29T21:24:02.571428,36849,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61024,,121.0,
,2020-08-29T21:24:02.781665,,2020-08-29T21:25:15.997506,36850,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Other,,106,61091,,121.0,
,2020-08-29T21:25:16.201294,,2020-08-29T21:25:36.680374,36851,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,3,Yes,Yes,Other,,106,61123,,121.0,
,2020-08-29T21:25:36.917251,,2020-08-29T21:25:51.712085,36852,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,No,5 or more,No,Yes,Other,,106,61155,,121.0,
,2020-08-29T21:25:51.963018,,2020-08-29T21:26:10.778463,36853,Yes,Yes,Cannot tell,Yes,Yes,Yes,Surgical,,,,,No,1,Not answered,Yes,Cannot tell,,106,61187,,121.0,
,2020-08-29T21:26:10.928025,,2020-08-29T21:26:14.461400,36854,,,,,,,,,,,,,,,,,,106,61219,,121.0,
,2020-08-29T21:26:14.607198,,2020-08-29T21:26:17.410010,36855,,,,,,,,,,,,,,,,,,106,61241,,121.0,
,2020-08-29T21:26:17.546149,,2020-08-29T21:27:27.881147,36856,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61257,,121.0,
,2020-08-29T21:27:28.030580,,2020-08-29T21:27:44.114085,36857,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,1,Not answered,Yes,Other,,106,61273,,121.0,
,2020-08-29T21:27:44.615945,,2020-08-29T21:28:15.482938,36858,Yes,Yes,Other,Maybe,Yes,Yes,FP2,,,,,Yes,1,Not answered,Yes,Other,,106,61289,,121.0,
,2020-08-29T21:28:15.662217,,2020-08-29T21:28:17.864647,36859,,,,,,,,,,,,,,,,,,106,61301,,121.0,
,2020-08-29T21:28:17.992180,,2020-08-29T21:28:43.562455,36860,Yes,Yes,Working,Maybe,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,No,Yes,Other,,106,61309,,121.0,
,2020-08-29T21:28:43.800970,,2020-08-29T21:29:03.840792,36861,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Other,,106,61317,,121.0,
,2020-08-29T21:29:03.968424,,2020-08-29T21:29:06.870683,36862,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61325,,121.0,
,2020-08-29T21:29:07.029820,,2020-08-29T21:29:09.323235,36863,,,,,,,,,,,,,,,,,,106,61333,,121.0,
,2020-08-29T21:29:09.490269,,2020-08-29T21:44:31.396418,36864,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,2,Yes,Yes,Other,,106,61341,,121.0,
,2020-08-29T21:44:31.574394,,2020-08-29T21:44:44.490801,36865,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61349,,121.0,
,2020-08-29T21:44:44.659627,,2020-08-29T21:45:11.634992,36866,Yes,Cannot tell,Other,Yes,Yes,Cannot tell,,,,,,Not answered,2,Yes,Yes,Other,,106,61357,,121.0,
,2020-08-29T21:45:11.789457,,2020-08-29T21:45:18.093748,36867,,,,,,,,,,,,,,,,,,106,61365,,121.0,
,2020-08-29T21:45:18.257733,,2020-08-29T21:45:34.704710,36868,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Other,,106,61373,,121.0,
,2020-08-29T21:45:34.906603,,2020-08-29T21:45:36.541659,36869,,,,,,,,,,,,,,,,,,106,61381,,121.0,
,2020-08-29T21:45:36.749193,,2020-08-29T21:45:41.518249,36870,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61389,,121.0,
,2020-08-29T21:45:41.773746,,2020-08-29T21:45:44.290055,36871,,,,,,,,,,,,,,,,,,106,61397,,121.0,
,2020-08-29T21:45:44.500194,,2020-08-29T21:45:48.542708,36872,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61405,,121.0,
,2020-08-29T21:45:49.044346,,2020-08-29T21:45:57.918731,36873,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61413,,121.0,
,2020-08-29T21:45:58.165279,,2020-08-29T21:46:02.217877,36874,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61421,,121.0,
,2020-08-29T21:46:02.337631,,2020-08-29T21:46:33.044667,36875,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Not answered,Not answered,,106,61429,,121.0,
,2020-08-29T21:46:33.211236,,2020-08-29T21:46:54.064929,36876,Yes,Yes,Other,Yes,Yes,Yes,Other,,,,,Yes,2,Yes,Not answered,Not answered,,106,61436,,121.0,
,2020-08-29T21:46:54.283229,,2020-08-29T21:47:19.131557,36877,Yes,Yes,Volunteering,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,No,Yes,Outdoors,,106,61440,,121.0,
,2020-08-29T21:47:19.365390,,2020-08-29T21:47:48.282636,36878,Yes,Yes,Other,Yes,Yes,Yes,Other,,,,,Yes,5 or more,Yes,Yes,Other,,106,61444,,121.0,
,2020-08-29T21:47:48.418855,,2020-08-29T21:47:52.552825,36879,,,,,,,,,,,,,,,,,,106,61448,,121.0,
,2020-08-29T21:47:52.681840,,2020-08-29T21:48:47.386033,36880,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,Yes,Yes,Other,,106,61452,,121.0,
,2020-08-29T21:48:47.643953,,2020-08-29T21:48:52.733008,36881,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61456,,121.0,
,2020-08-29T21:48:52.874038,,2020-08-29T21:49:30.825332,36882,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,3,Yes,Yes,Other,,106,61460,,121.0,
,2020-08-29T21:49:30.977947,,2020-08-29T21:49:54.372962,36883,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Yes,3,Yes,Yes,Other,,106,61464,,121.0,
,2020-08-29T21:49:54.538354,,2020-08-29T21:51:01.350842,36884,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61468,,121.0,
,2020-08-29T21:51:01.496547,,2020-08-29T21:51:24.024081,36885,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61472,,121.0,
,2020-08-29T21:51:24.205483,,2020-08-29T21:51:43.926472,36886,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,3,No,Yes,Street/ Square,,106,61476,,121.0,
,2020-08-29T21:51:44.092688,,2020-08-29T21:51:55.608239,36887,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Street/ Square,,106,61480,,121.0,
,2020-08-29T21:51:55.742299,,2020-08-29T21:51:59.675794,36888,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61484,,121.0,
,2020-08-29T21:51:59.815999,,2020-08-29T21:52:28.462840,36889,Yes,Yes,Other,Yes,Yes,Some of them,Other,Surgical,Cloth,,,Yes,5 or more,Cannot tell,Yes,Other,,106,61488,,121.0,
,2020-08-29T21:52:29.088548,,2020-08-29T21:52:33.541273,36890,,,,,,,,,,,,,,,,,,106,61492,,121.0,
,2020-08-29T21:52:33.664052,,2020-08-29T21:52:37.038116,36891,,,,,,,,,,,,,,,,,,106,61496,,121.0,
,2020-08-29T21:52:37.722424,,2020-08-29T21:52:41.642679,36892,,,,,,,,,,,,,,,,,,106,61500,,121.0,
,2020-08-29T21:52:41.811637,,2020-08-29T21:52:46.229503,36893,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61504,,121.0,
,2020-08-29T21:52:46.372503,,2020-08-29T21:52:50.041483,36894,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61508,,121.0,
,2020-08-30T02:29:22.823562,,2020-08-30T02:32:33.676778,36895,Yes,Cannot tell,Other,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Yes,Street/ Square,,106,60445,,,124.252.3.233
,2020-08-30T05:00:28.453456,,2020-08-30T05:00:50.511153,36896,,,,,,,,,,,,,,,,,,106,60453,,,124.252.3.233
,2020-08-30T10:42:56.237303,,2020-08-30T10:43:02.376605,36897,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61066,,121.0,
,2020-08-30T10:43:02.532200,,2020-08-30T10:48:53.087712,36898,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,61139,,121.0,
,2020-08-30T10:48:53.616835,,2020-08-30T10:49:18.860443,36899,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Other,,106,61203,,121.0,
,2020-08-30T10:49:18.973894,,2020-08-30T10:49:38.680377,36900,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,4,No,Yes,Other,,106,61249,,121.0,
,2020-08-30T10:49:38.787564,,2020-08-30T10:50:00.533185,36901,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61281,,121.0,
,2020-08-30T10:50:00.665138,,2020-08-30T10:50:23.035800,36902,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Yes,Other,,106,61305,,121.0,
,2020-08-30T10:50:23.164587,,2020-08-30T10:50:47.378444,36903,Yes,Yes,Working,Yes,Yes,Yes,Cannot tell,,,,,Yes,4,Yes,Yes,Hospital,,106,61321,,121.0,
,2020-08-30T10:50:47.492731,,2020-08-30T10:51:29.010922,36904,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,1,Not answered,Yes,Other,,106,61337,,121.0,
,2020-08-30T10:51:29.242893,,2020-08-30T10:51:50.413451,36905,Yes,Yes,Socialising,Yes,Yes,Yes,Cloth,,,,,Yes,2,Yes,Not answered,Not answered,,106,61353,,121.0,
,2020-08-30T10:51:50.527930,,2020-08-30T10:52:11.494411,36906,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61369,,121.0,
,2020-08-30T10:52:11.644117,,2020-08-30T10:52:14.781867,36907,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61385,,121.0,
,2020-08-30T10:52:14.888194,,2020-08-30T10:52:17.703930,36908,,,,,,,,,,,,,,,,,,106,61401,,121.0,
,2020-08-30T10:52:17.813588,,2020-08-30T10:52:22.060283,36909,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61417,,121.0,
,2020-08-30T10:52:22.181877,,2020-08-30T10:52:44.742529,36910,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Scarf,,,,Only some of them,5 or more,No,Yes,Street/ Square,,106,61433,,121.0,
,2020-08-30T10:52:44.854639,,2020-08-30T10:52:49.587640,36911,,,,,,,,,,,,,,,,,,106,61442,,121.0,
,2020-08-30T10:52:49.686888,,2020-08-30T10:53:20.845584,36912,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,3,Yes,Yes,Street/ Square,,106,61450,,121.0,
,2020-08-30T10:53:21.040743,,2020-08-30T10:53:49.421645,36913,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Cannot tell,4,No,Yes,Street/ Square,,106,61458,,121.0,
,2020-08-30T10:53:49.548223,,2020-08-30T10:54:19.073646,36914,Yes,Yes,Working,Yes,Yes,Some of them,FP2,Surgical,,,,Yes,3,No,Not answered,Other,,106,61466,,121.0,
,2020-08-30T10:54:19.191389,,2020-08-30T10:54:35.677552,36915,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61474,,121.0,
,2020-08-30T10:54:35.795980,,2020-08-30T10:54:58.843482,36916,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,3,Yes,Yes,Other,,106,61482,,121.0,
,2020-08-30T10:55:00.226886,,2020-08-30T10:56:07.258149,36917,,,,,,,,,,,,,,,,,,106,61490,,121.0,
,2020-08-30T10:56:07.659955,,2020-08-30T10:56:13.407033,36918,,,,,,,,,,,,,,,,,,106,61498,,121.0,
,2020-08-30T10:56:13.501770,,2020-08-30T10:56:46.561642,36919,Yes,Yes,Working,Yes,Yes,No,,,,,,Not answered,1,Not answered,Not answered,Not answered,,106,61506,,121.0,
,2020-08-30T10:56:46.747686,,2020-08-30T10:57:10.728556,36920,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,No,Yes,Other,,106,61512,,121.0,
,2020-08-30T10:57:10.863107,,2020-08-30T10:57:17.733200,36921,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61516,,121.0,
,2020-08-30T10:57:17.834242,,2020-08-30T10:57:27.031074,36922,,,,,,,,,,,,,,,,,,106,61520,,121.0,
,2020-08-30T10:57:27.131848,,2020-08-30T10:57:58.684762,36923,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Other,,106,61524,,121.0,
,2020-08-30T10:57:59.322680,,2020-08-30T10:58:39.202335,36924,Yes,Cannot tell,Socialising,Yes,Yes,No,,,,,,Not answered,5 or more,Yes,Yes,Park,,106,61528,,121.0,
,2020-08-30T10:58:39.347345,,2020-08-30T10:58:59.966058,36925,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Cannot tell,5 or more,No,Yes,Not answered,,106,61530,,121.0,
,2020-08-30T10:59:00.112320,,2020-08-30T10:59:04.445189,36926,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61532,,121.0,
,2020-08-30T10:59:05.434793,,2020-08-30T10:59:23.425002,36927,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,No,Yes,Street/ Square,,106,61534,,121.0,
,2020-08-30T10:59:23.530371,,2020-08-30T10:59:51.960665,36928,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,4,Yes,Yes,Other,,106,61536,,121.0,
,2020-08-30T10:59:52.091882,,2020-08-30T10:59:56.676460,36929,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61538,,121.0,
,2020-08-30T10:59:56.794146,,2020-08-30T11:00:03.340142,36930,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61540,,121.0,
,2020-08-30T11:00:03.706467,,2020-08-30T11:00:15.806823,36931,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61542,,121.0,
,2020-08-30T11:00:15.922651,,2020-08-30T11:00:54.740114,36932,Yes,Yes,Other,Yes,Yes,Yes,Cloth,,,,,Yes,3,Yes,Yes,Other,,106,61544,,121.0,
,2020-08-30T11:00:54.914041,,2020-08-30T11:01:16.581773,36933,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Other,,106,61546,,121.0,
,2020-08-30T11:01:16.704649,,2020-08-30T11:01:39.845949,36934,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,2,No,Yes,Street/ Square,,106,61548,,121.0,
,2020-08-30T11:01:39.956421,,2020-08-30T11:01:44.750443,36935,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61550,,121.0,
,2020-08-30T11:01:44.853031,,2020-08-30T11:01:47.905328,36936,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61552,,121.0,
,2020-08-30T11:01:48.005196,,2020-08-30T11:01:55.994584,36937,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61554,,121.0,
,2020-08-30T11:01:56.098287,,2020-08-30T11:02:35.843539,36938,Yes,Yes,Working,Yes,Yes,Yes,FP2,,,,,Yes,3,Yes,Yes,Street/ Square,,106,61556,,121.0,
,2020-08-30T11:02:36.061089,,2020-08-30T11:03:03.773512,36939,Yes,Yes,Other,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,2,Yes,Not answered,Other,,106,61558,,121.0,
,2020-08-30T11:03:03.902423,,2020-08-30T11:03:06.952127,36940,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61560,,121.0,
,2020-08-30T11:03:07.051672,,2020-08-30T11:03:12.275986,36941,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61562,,121.0,
,2020-08-30T11:03:12.836888,,2020-08-30T11:03:15.857683,36942,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61564,,121.0,
,2020-08-30T11:03:15.954323,,2020-08-30T11:03:19.329907,36943,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61566,,121.0,
,2020-08-30T11:03:19.435600,,2020-08-30T11:03:23.679602,36944,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61568,,121.0,
,2020-08-30T11:03:23.781186,,2020-08-30T11:04:58.402074,36945,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61570,,121.0,
,2020-08-30T11:04:58.559937,,2020-08-30T11:05:05.948043,36946,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61572,,121.0,
,2020-08-30T11:05:06.051053,,2020-08-30T11:05:08.934726,36947,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61574,,121.0,
,2020-08-30T11:05:09.782955,,2020-08-30T11:05:19.040598,36948,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61576,,121.0,
,2020-08-30T11:05:19.160815,,2020-08-30T11:05:23.318914,36949,,,,,,,,,,,,,,,,,,106,61578,,121.0,
,2020-08-30T11:05:23.418638,,2020-08-30T11:05:26.174736,36950,,,,,,,,,,,,,,,,,,106,61580,,121.0,
,2020-08-30T11:05:26.297157,,2020-08-30T11:05:37.682096,36951,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61582,,121.0,
,2020-08-30T11:05:37.797197,,2020-08-30T11:06:14.367499,36952,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,4,No,Yes,Street/ Square,,106,61584,,121.0,
,2020-08-30T11:06:14.520595,,2020-08-30T11:06:18.301940,36953,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61586,,121.0,
,2020-08-30T11:06:18.414087,,2020-08-30T11:06:31.697330,36954,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61588,,121.0,
,2020-08-30T11:06:31.829708,,2020-08-30T11:06:47.713851,36955,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61590,,121.0,
,2020-08-30T11:06:47.817087,,2020-08-30T11:06:55.136975,36956,,,,,,,,,,,,,,,,,,106,61592,,121.0,
,2020-08-30T11:06:55.242091,,2020-08-30T11:12:51.730793,36957,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61594,,121.0,
,2020-08-30T11:12:51.938956,,2020-08-30T11:12:57.358782,36958,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61596,,121.0,
,2020-08-30T11:12:57.483978,,2020-08-30T11:13:24.111407,36959,Yes,Yes,Other,Yes,Yes,Some of them,Surgical,,,,,Yes,5 or more,No,Yes,Other,,106,61598,,121.0,
,2020-08-30T11:13:24.244171,,2020-08-30T11:14:01.328447,36960,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Yes,2,Cannot tell,Not answered,Not answered,,106,61600,,121.0,
,2020-08-30T11:14:01.904055,,2020-08-30T11:14:35.815251,36961,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Yes,Yes,Other,,106,61602,,121.0,
,2020-08-30T11:14:36.188335,,2020-08-30T11:14:56.012163,36962,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61604,,121.0,
,2020-08-30T11:14:56.156968,,2020-08-30T11:15:52.561123,36963,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,61606,,121.0,
,2020-08-30T11:15:52.717045,,2020-08-30T11:16:14.457421,36964,,,,,,,,,,,,,,,,,,106,61608,,121.0,
,2020-08-30T11:16:14.566746,,2020-08-30T11:16:44.767018,36965,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Other,,106,61610,,121.0,
,2020-08-30T11:16:44.869109,,2020-08-30T11:17:39.308039,36966,Yes,Yes,Other,Yes,Yes,Some of them,Cannot tell,,,,,Yes,4,No,Yes,Street/ Square,,106,61612,,121.0,
,2020-08-30T11:17:39.439590,,2020-08-30T11:19:39.771383,36967,Yes,Yes,Working,Yes,Yes,Yes,FP2,,,,,Yes,2,Yes,Yes,Hospital,,106,61614,,121.0,
,2020-08-30T11:19:39.940491,,2020-08-30T11:20:21.250611,36968,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Yes,2,Yes,Yes,Other,,106,61616,,121.0,
,2020-08-30T11:20:21.387401,,2020-08-30T11:20:49.361296,36969,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61618,,121.0,
,2020-08-30T11:20:49.481276,,2020-08-30T11:20:52.079819,36970,,,,,,,,,,,,,,,,,,106,61620,,121.0,
,2020-08-30T11:20:52.189902,,2020-08-30T11:21:17.656380,36971,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Other,,106,61622,,121.0,
,2020-08-30T11:21:17.754735,,2020-08-30T11:21:22.015190,36972,,,,,,,,,,,,,,,,,,106,61624,,121.0,
,2020-08-30T11:21:22.115294,,2020-08-30T11:22:23.690595,36973,Yes,Yes,Other,Yes,Yes,Yes,Cannot tell,,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,61626,,121.0,
,2020-08-30T11:22:23.840199,,2020-08-30T11:22:55.756579,36974,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,4,Yes,Yes,Other,,106,61628,,121.0,
,2020-08-30T11:22:56.316917,,2020-08-30T11:23:00.722867,36975,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61630,,121.0,
,2020-08-30T11:23:00.891101,,2020-08-30T11:23:15.842190,36976,Yes,Cannot tell,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61632,,121.0,
,2020-08-30T11:23:15.959878,,2020-08-30T11:24:11.396975,36977,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,4,Yes,Not answered,Not answered,,106,61634,,121.0,
,2020-08-30T11:24:11.503479,,2020-08-30T11:38:27.607496,36978,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61636,,121.0,
,2020-08-30T11:38:27.721551,,2020-08-30T11:38:29.904456,36979,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61638,,121.0,
